"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)","date"
"47",48,54,1.88612097325605,0.281399877378542,1.35527374340886,1.42774067141549,2.32645524322501,1.8826558783895,2.32645524322501,2.32645524322501,2.36806248131264,"06/04/2020"
"48",49,55,1.75012625702876,0.242298501164347,1.2819886691145,1.35367216942279,2.12588357085522,1.74950224392246,2.12588357085522,2.12588357085522,2.16031329366369,"07/04/2020"
"49",50,56,1.60576576325754,0.205196900898532,1.20576681644874,1.26631359322822,1.92249270031043,1.60670769129278,1.92249270031043,1.92249270031043,1.95072899328758,"08/04/2020"
"50",51,57,1.51397980189153,0.174379382533151,1.18094373281788,1.22638688630851,1.7860886539594,1.51423993428291,1.7860886539594,1.7860886539594,1.80829020181374,"09/04/2020"
"51",52,58,1.39308820798376,0.142067813373735,1.12624693893493,1.16057188145011,1.61700804230085,1.39297705321202,1.61700804230085,1.61700804230085,1.63365685176938,"10/04/2020"
"52",53,59,1.32298595138834,0.116123417606294,1.11077786209827,1.13419110864933,1.50865174574331,1.32168981839312,1.50865174574331,1.50865174574331,1.52198082942675,"11/04/2020"
"53",54,60,1.43361379952533,0.105810663924127,1.24269369409425,1.26276872126201,1.60510090742919,1.43031798554242,1.60510090742919,1.60510090742919,1.61692366988933,"12/04/2020"
"54",55,61,1.33053646384154,0.0898818176212108,1.149043846056,1.18397022658442,1.46925779658301,1.3307914090211,1.46925779658301,1.46925779658301,1.47898903333097,"13/04/2020"
"55",56,62,1.2815568545828,0.0799829880459535,1.11099580579483,1.14173797370005,1.40178732382727,1.28441708037333,1.40178732382727,1.40178732382727,1.41147139894626,"14/04/2020"
"56",57,63,1.27637739060714,0.0734411480679478,1.1241956391042,1.14705059661067,1.38613140424777,1.28023563043768,1.38613140424777,1.38613140424777,1.39492875731522,"15/04/2020"
"57",58,64,1.19383143338082,0.0647980127466624,1.06088862382277,1.08120412692815,1.28899393669094,1.19861752120372,1.28899393669094,1.28899393669094,1.29619067244118,"16/04/2020"
"58",59,65,1.1559611702698,0.0564146785240882,1.04746567825054,1.05954758210424,1.24064672220275,1.15795944811356,1.24064672220275,1.24064672220275,1.24659724417764,"17/04/2020"
"59",60,66,1.12846007104454,0.0469610569201445,1.0426963044924,1.05164584871791,1.20207971839176,1.12807131772222,1.20207971839176,1.20207971839176,1.20800701209938,"18/04/2020"
"60",61,67,1.0045019782511,0.0344493324789359,0.942117947480368,0.94943407321452,1.06000054228587,1.00316858180443,1.06000054228587,1.06000054228587,1.06505009264746,"19/04/2020"
"61",62,68,0.999203183248801,0.0250259022443851,0.953521892963199,0.960539848101127,1.04126854409383,0.997032831905312,1.04126854409383,1.04126854409383,1.04618479919115,"20/04/2020"
"62",63,69,0.995205972585996,0.0182162077612203,0.959043609091961,0.964049358725369,1.02478027426125,0.995650341438166,1.02478027426125,1.02478027426125,1.02942816569258,"21/04/2020"
"63",64,70,0.962057753760018,0.0146174266129414,0.930688426329508,0.935546314357445,0.983595619518811,0.963635305634588,0.983595619518811,0.983595619518811,0.986940936650658,"22/04/2020"
"64",65,71,0.956587556931857,0.0142443085434841,0.926364528254033,0.93117117982344,0.977410276242245,0.95787974011794,0.977410276242245,0.977410276242245,0.981316134917065,"23/04/2020"
"65",66,72,0.958432683326895,0.0146437170726686,0.927096531117782,0.932590686355734,0.980854116537196,0.959437597544081,0.980854116537196,0.980854116537196,0.986144026482829,"24/04/2020"
"66",67,73,0.957799327417565,0.0140071010806337,0.929232146106168,0.934310370042834,0.980345986635885,0.958303466697356,0.980345986635885,0.980345986635885,0.985199598161475,"25/04/2020"
"67",68,74,0.947382960207841,0.0127319084470263,0.923121992217421,0.926895784706624,0.968455122076769,0.94734467863269,0.968455122076769,0.968455122076769,0.972835929862576,"26/04/2020"
"68",69,75,0.915776363340708,0.0118732319410862,0.894950982987374,0.897721129265991,0.936167317952223,0.915083947820908,0.936167317952223,0.936167317952223,0.941172414731939,"27/04/2020"
"69",70,76,0.913549447969818,0.0137249608969868,0.893029705788733,0.895474560539824,0.937994473880324,0.911669453032691,0.937994473880324,0.937994473880324,0.946784582464081,"28/04/2020"
"70",71,77,0.914222626283315,0.0157536034353791,0.8921822731508,0.894539874682816,0.944489642809275,0.911299240211304,0.944489642809275,0.944489642809275,0.954079496734227,"29/04/2020"
"71",72,78,0.913936102033118,0.0173817482051138,0.889656871218283,0.89205202473659,0.947540460458199,0.910519955866353,0.947540460458199,0.947540460458199,0.956602575732191,"30/04/2020"
"72",73,79,0.967841551326412,0.0196222392782158,0.939744876289573,0.942330617389053,1.00466052607042,0.964471423800879,1.00466052607042,1.00466052607042,1.01359827895544,"01/05/2020"
"73",74,80,1.00335311985258,0.0180192989903688,0.973745883615713,0.976697094890275,1.03373403702336,1.00198585630992,1.03373403702336,1.03373403702336,1.03768810751861,"02/05/2020"
"74",75,81,1.00958091412896,0.0141752637294505,0.983529568603373,0.986755081217705,1.03220066390406,1.01008344604501,1.03220066390406,1.03220066390406,1.03715409548483,"03/05/2020"
"75",76,82,1.01236881631762,0.0109519707697785,0.992962746547463,0.995690063223688,1.03128678305138,1.0117392957618,1.03128678305138,1.03128678305138,1.03590528598992,"04/05/2020"
"76",77,83,1.00585061377859,0.00971387900004986,0.989761449531442,0.991976342206076,1.02394401661959,1.00470738543652,1.02394401661959,1.02394401661959,1.02859977872023,"05/05/2020"
"77",78,84,1.01864454172507,0.00989851285547423,1.00282307230392,1.00491472456779,1.03690476697594,1.01731552783759,1.03690476697594,1.03690476697594,1.04210986751845,"06/05/2020"
"78",79,85,1.08098574265914,0.0101899786290763,1.06443022959037,1.06676693881853,1.09971041308566,1.07971979513671,1.09971041308566,1.09971041308566,1.10550873811396,"07/05/2020"
"79",80,86,1.06020028187542,0.0120318892886829,1.03265421356848,1.04105257275952,1.07737567276598,1.06085103279386,1.07737567276598,1.07737567276598,1.08151715357557,"08/05/2020"
"80",81,87,1.00713232390131,0.0126357195295666,0.975518856114287,0.982486760911117,1.02431026121306,1.00897187913348,1.02431026121306,1.02431026121306,1.02709974434579,"09/05/2020"
"81",82,88,0.974290875475991,0.0109607793505219,0.952647940215552,0.95557222037679,0.991012376482753,0.975123714639907,0.991012376482753,0.991012376482753,0.993473923693268,"10/05/2020"
"82",83,89,0.958051914961968,0.00903179683737606,0.940874068681708,0.94366377671176,0.972898691775953,0.957846611560186,0.972898691775953,0.972898691775953,0.975547115989162,"11/05/2020"
"83",84,90,0.953339488747065,0.00881437050442152,0.936806414245751,0.940058803026285,0.96706800335104,0.953164049259425,0.96706800335104,0.96706800335104,0.971275556743298,"12/05/2020"
