"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)","date"
"73",74,80,0.627345182598376,0.0680849927894321,0.525692712161829,0.535019131122579,0.753368252616609,0.618523047815861,0.753368252616609,0.753368252616609,0.781897831897859,"03/05/2020"
"74",75,81,0.617008282001264,0.0658624733996892,0.518865337582165,0.528504684757156,0.73821435530828,0.608256808389855,0.73821435530828,0.73821435530828,0.76952800868893,"04/05/2020"
"75",76,82,0.641215195883805,0.0687829641834582,0.540625231409463,0.550786561018711,0.770046437149783,0.631168105931796,0.770046437149783,0.770046437149783,0.806531989970805,"05/05/2020"
"76",77,83,0.625901192242148,0.0660545957781355,0.528592365778545,0.538587144309854,0.751854173759136,0.615705688386849,0.751854173759136,0.751854173759136,0.784898433277621,"06/05/2020"
"77",78,84,0.587568422474835,0.0634337297751365,0.49531227488694,0.504897706742283,0.708258333457555,0.577158543411424,0.708258333457555,0.708258333457555,0.740899376799306,"07/05/2020"
"78",79,85,0.522078432169681,0.0607433548183654,0.436602570187418,0.445402110525508,0.637430829321283,0.511299004050606,0.637430829321283,0.637430829321283,0.672339018277142,"08/05/2020"
"79",80,86,0.524850144771629,0.0695663438406187,0.433856304048021,0.442801499487508,0.657742309684741,0.510926518220755,0.657742309684741,0.657742309684741,0.704151549293436,"09/05/2020"
"80",81,87,0.492604213768616,0.0702295411276796,0.401196330815772,0.409809193418777,0.63103977579524,0.477624582601519,0.63103977579524,0.63103977579524,0.675130608867174,"10/05/2020"
"81",82,88,0.496206028701694,0.0773144956878904,0.397848260683058,0.406813415584822,0.648372940648018,0.478956193279998,0.648372940648018,0.648372940648018,0.696923323279123,"11/05/2020"
"82",83,89,0.494543697106192,0.0807868227558185,0.390266857303543,0.399658073806596,0.654658912373985,0.4765418694374,0.654658912373985,0.654658912373985,0.7016161685429,"12/05/2020"
"83",84,90,0.557757188410371,0.0933191603772365,0.435836520168203,0.446371831432276,0.741177068762269,0.537902698954184,0.741177068762269,0.741177068762269,0.792270344615859,"13/05/2020"
"84",85,91,0.584893942047028,0.0928126715365796,0.455151196807384,0.466717675700838,0.765170607742276,0.567833312991049,0.765170607742276,0.765170607742276,0.807378235193702,"14/05/2020"
"85",86,92,0.614501724885991,0.0913305024270883,0.479926578943855,0.492437262543919,0.786599752165383,0.60087798849887,0.786599752165383,0.786599752165383,0.823788297620538,"15/05/2020"
"86",87,93,0.613415264542813,0.0844987586627668,0.482227044448895,0.495563334353805,0.768556517107962,0.603064612608875,0.768556517107962,0.768556517107962,0.801064364477925,"16/05/2020"
"87",88,94,0.698976053815285,0.089617322116068,0.556999329676569,0.572073775156405,0.860829331315608,0.689102529997722,0.860829331315608,0.860829331315608,0.897525516463178,"17/05/2020"
"88",89,95,0.662096099301577,0.0763757054332158,0.532738174972246,0.547883181473706,0.796742189914986,0.656171015300299,0.796742189914986,0.796742189914986,0.823359807131786,"18/05/2020"
"89",90,96,0.637405105006555,0.0707126872993067,0.516865455553113,0.531881341530254,0.761845629498747,0.631962684402374,0.761845629498747,0.761845629498747,0.790261830535396,"19/05/2020"
"90",91,97,0.641087724758093,0.071386688387259,0.522350184737344,0.537558833172207,0.768468302946324,0.634317135137787,0.768468302946324,0.768468302946324,0.80214295875632,"20/05/2020"
"91",92,98,0.703261375617879,0.0781596661048608,0.576147454876154,0.592288906799397,0.845827819973975,0.694331733088912,0.845827819973975,0.845827819973975,0.884451154184204,"21/05/2020"
"92",93,99,0.703814012235103,0.0756726882952875,0.577982257204568,0.59413116444492,0.841986919829859,0.695688766228372,0.841986919829859,0.841986919829859,0.873578914855344,"22/05/2020"
"93",94,100,0.6242746045713,0.0679559609553225,0.509669799215882,0.524487899396925,0.746483617520454,0.617715956434066,0.746483617520454,0.746483617520454,0.774287252305406,"23/05/2020"
"94",95,101,0.527839437065949,0.0638024186895896,0.423280306683919,0.436823677841868,0.642668582577122,0.520823036380942,0.642668582577122,0.642668582577122,0.673696278062835,"24/05/2020"
"95",96,102,0.551926166469644,0.0763905961547921,0.437144552850849,0.451455979265738,0.690862278269233,0.540758270343416,0.690862278269233,0.690862278269233,0.739627327367458,"25/05/2020"
"96",97,103,0.593923080081588,0.0865654465917401,0.466257438377736,0.48161431515879,0.759244580800179,0.57956267101641,0.759244580800179,0.759244580800179,0.811717220328222,"26/05/2020"
"97",98,104,0.61422763816187,0.0905702739208988,0.477311997058538,0.493402513587149,0.788227509404422,0.599353042342193,0.788227509404422,0.788227509404422,0.833826904851537,"27/05/2020"
"98",99,105,0.479191023732008,0.0745208706076963,0.361110771468178,0.375411356132037,0.617973872723347,0.46900512291661,0.617973872723347,0.617973872723347,0.65164476373201,"28/05/2020"
"99",100,106,0.519273663430283,0.08929650443376,0.386098662780142,0.401796121661116,0.683622435578002,0.505401572536356,0.683622435578002,0.683622435578002,0.735541919887449,"29/05/2020"
"100",101,107,0.673525744753801,0.114399875736376,0.504413831518315,0.523491379364518,0.89032519950911,0.654612483069912,0.89032519950911,0.89032519950911,0.954409658214641,"30/05/2020"
"101",102,108,0.725033453989718,0.110555996394838,0.547178862507943,0.568073983837957,0.928356562007844,0.711185379155748,0.928356562007844,0.928356562007844,0.972419438175633,"31/05/2020"
"102",103,109,0.821525264410201,0.112630687491799,0.630647006187283,0.654091069679088,1.02130904347165,0.811739882892863,1.02130904347165,1.02130904347165,1.06226869859872,"01/06/2020"
"103",104,110,0.870485809079498,0.107100519532195,0.681069780404577,0.706246636613824,1.05555481658385,0.86427236605371,1.05555481658385,1.05555481658385,1.0945837457257,"02/06/2020"
"104",105,111,0.831052765309618,0.0957839951407729,0.657630814992085,0.681900958455173,0.996105906532695,0.82647012326635,0.996105906532695,0.996105906532695,1.0312442882355,"03/06/2020"
