"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)","date"
"44",45,51,0.538773968024523,0.0695236337455905,0.456163532217358,0.463968227623543,0.676430051622653,0.521660197737397,0.676430051622653,0.676430051622653,0.73461380609626,"14/04/2020"
"45",46,52,0.557596283786451,0.0780791538376569,0.460260077925856,0.468947058274065,0.713564794967338,0.53896228230951,0.713564794967338,0.713564794967338,0.767546106802976,"15/04/2020"
"46",47,53,0.575276135534743,0.0826230677366833,0.46515680629361,0.474999730946811,0.73868169870343,0.557909113891982,0.73868169870343,0.73868169870343,0.785106442203686,"16/04/2020"
"47",48,54,0.594345053557932,0.0840251724692632,0.475907984548472,0.486831093962506,0.756091974646943,0.579218146666132,0.756091974646943,0.756091974646943,0.797835134465092,"17/04/2020"
"48",49,55,0.56301035490341,0.0762815962444387,0.451336187959078,0.461869576496162,0.706343454231747,0.550861051724037,0.706343454231747,0.706343454231747,0.740741127164526,"18/04/2020"
"49",50,56,0.746316945886913,0.0973914337144852,0.606435726202006,0.619140269451289,0.925796407013568,0.73098569380948,0.925796407013568,0.925796407013568,0.97415341240723,"19/04/2020"
"50",51,57,0.79197220421581,0.0869994785611954,0.653735698155167,0.667567945977543,0.947821389796163,0.78231273301624,0.947821389796163,0.947821389796163,0.975569580677568,"20/04/2020"
"51",52,58,0.808977311231585,0.0749700376309103,0.680485242145886,0.695166132932641,0.937980381703016,0.804500055980818,0.937980381703016,0.937980381703016,0.961271190826912,"21/04/2020"
"52",53,59,0.820547993651657,0.0652750973499787,0.703266787152322,0.718191460986733,0.931776145287117,0.817953343511317,0.931776145287117,0.931776145287117,0.952413247339509,"22/04/2020"
"53",54,60,0.819705528755439,0.0575758422275592,0.713590364129063,0.728195698206942,0.917416891937981,0.817981700745196,0.917416891937981,0.917416891937981,0.936192583581288,"23/04/2020"
"54",55,61,0.822141775890614,0.0521934397607565,0.724216945629567,0.738370633542363,0.909642461470204,0.821022367970772,0.909642461470204,0.909642461470204,0.926944190997171,"24/04/2020"
"55",56,62,0.944096909185691,0.0543029343804512,0.84255320031386,0.857382800730259,1.03534147467348,0.942771443064045,1.03534147467348,1.03534147467348,1.05505984029044,"25/04/2020"
"56",57,63,0.756756132344887,0.0417633701678061,0.677000980027715,0.689257704130967,0.826503221935572,0.756106974640335,0.826503221935572,0.826503221935572,0.840383096654327,"26/04/2020"
"57",58,64,0.703231713571773,0.0424257190261534,0.627491968931805,0.638671033551669,0.775045048935366,0.700823495331696,0.775045048935366,0.775045048935366,0.79350133833126,"27/04/2020"
"58",59,65,0.698135427649427,0.0491815753532289,0.618378982878053,0.629363184445537,0.783925923462778,0.692881269515815,0.783925923462778,0.783925923462778,0.814305925776862,"28/04/2020"
"59",60,66,0.757701452297123,0.0595031751426695,0.666346237444323,0.678229898889615,0.868706598990727,0.749101110018753,0.868706598990727,0.868706598990727,0.906353068501731,"29/04/2020"
"60",61,67,0.749589402552508,0.0609943105307625,0.652525052609562,0.664822918659597,0.864596221649948,0.741082292198779,0.864596221649948,0.864596221649948,0.893375706781158,"30/04/2020"
"61",62,68,0.686185228930899,0.0584804220533354,0.589710237361596,0.602003579899347,0.793278740074854,0.679563722488654,0.793278740074854,0.793278740074854,0.818292779586411,"01/05/2020"
"62",63,69,0.693826528856219,0.0629825908715398,0.590878769129613,0.60401815851244,0.807434580661243,0.686786284861784,0.807434580661243,0.807434580661243,0.837685298146028,"02/05/2020"
"63",64,70,0.608730758589793,0.0581496511763024,0.513043828047119,0.525404868991317,0.71397242016739,0.602290100225868,0.71397242016739,0.71397242016739,0.741625907881034,"03/05/2020"
"64",65,71,0.671430786216351,0.0696242108696178,0.564654926867421,0.577977069035945,0.797481820240808,0.661781760907384,0.797481820240808,0.797481820240808,0.83955205885495,"04/05/2020"
"65",66,72,0.734930430326054,0.0762154832457522,0.617002881817809,0.631350042925291,0.878857423063016,0.723767688997753,0.878857423063016,0.878857423063016,0.918662805644488,"05/05/2020"
"66",67,73,0.738262366956252,0.0739179563352691,0.618299751742235,0.633136735334489,0.874843434164686,0.729039748889341,0.874843434164686,0.874843434164686,0.905508993632778,"06/05/2020"
"67",68,74,0.749385740275794,0.0726041563663551,0.627255866500524,0.642710335537841,0.879729084010463,0.742396017441721,0.879729084010463,0.879729084010463,0.908422581050754,"07/05/2020"
"68",69,75,0.788288450432254,0.0727348120709571,0.662999995999437,0.67939210820611,0.917057296812393,0.782384278386872,0.917057296812393,0.917057296812393,0.944645202225292,"08/05/2020"
"69",70,76,0.798956582888733,0.0691436273164363,0.676584879169299,0.693193472586108,0.919636543786151,0.794570232556586,0.919636543786151,0.919636543786151,0.944761431210524,"09/05/2020"
"70",71,77,0.940445561049516,0.0738353236154662,0.807662089487866,0.82605921456313,1.06819335823642,0.936440141213358,1.06819335823642,1.06819335823642,1.09450805818687,"10/05/2020"
"71",72,78,0.909852987544219,0.0652999473886222,0.78773349429387,0.805689292729626,1.02030583662445,0.907903504180997,1.02030583662445,1.02030583662445,1.04247483516695,"11/05/2020"
"72",73,79,0.834975260648144,0.0584459098971703,0.724882305454412,0.741496668922056,0.933622373773297,0.833502603035628,0.933622373773297,0.933622373773297,0.953631911326401,"12/05/2020"
"73",74,80,0.766652991402998,0.0552469165109486,0.663336149213884,0.67889120475126,0.860361222948972,0.764945685828188,0.860361222948972,0.860361222948972,0.879960692813918,"13/05/2020"
"74",75,81,0.695266061550547,0.054793667482888,0.596044384078655,0.610687779549274,0.789114810705417,0.692458338609704,0.789114810705417,0.789114810705417,0.811228528324054,"14/05/2020"
"75",76,82,0.629817107920898,0.057496428052261,0.531648168953986,0.545545069897627,0.729855235927342,0.625036841480793,0.729855235927342,0.729855235927342,0.759248551442502,"15/05/2020"
"76",77,83,0.594199880022986,0.0644272732048251,0.491510714795129,0.505187810038847,0.709729050423569,0.586454006652764,0.709729050423569,0.709729050423569,0.748872443947976,"16/05/2020"
"77",78,84,0.492298944357613,0.0641318024377961,0.392456477578028,0.405421396207442,0.609749298392115,0.483604839128157,0.609749298392115,0.609749298392115,0.6485494476546,"17/05/2020"
"78",79,85,0.404699985869036,0.0651099609681379,0.307773332507755,0.319852343874063,0.523509845428892,0.394781370643999,0.523509845428892,0.523509845428892,0.565612096547866,"18/05/2020"
"79",80,86,0.642751951753596,0.11715093002027,0.488795052547422,0.506214812205015,0.858593407620379,0.619665554699059,0.858593407620379,0.858593407620379,0.949107861141094,"19/05/2020"
"80",81,87,0.597565218709599,0.100923004073433,0.445082033054128,0.462437656434361,0.791101200360524,0.580719149678955,0.791101200360524,0.791101200360524,0.837833979339239,"20/05/2020"
"81",82,88,0.590119893719129,0.097739260891687,0.435700750975896,0.453688408309713,0.771166092362649,0.576868443562627,0.771166092362649,0.771166092362649,0.81465375079441,"21/05/2020"
"82",83,89,0.547575339536073,0.0905410742529401,0.401338976156488,0.418793483805868,0.713049939534236,0.536815799221653,0.713049939534236,0.713049939534236,0.752425996341094,"22/05/2020"
"83",84,90,0.721054844850308,0.113649049259427,0.541001427573684,0.562419488810742,0.928613674808421,0.706568555187834,0.928613674808421,0.928613674808421,0.981349327510511,"23/05/2020"
"84",85,91,0.77947919655544,0.109881293598338,0.593943280657517,0.617180142493436,0.97569106809114,0.769160961525581,0.97569106809114,0.97569106809114,1.01838995239566,"24/05/2020"
"85",86,92,0.833124503987748,0.106160956572567,0.645943920668126,0.670783904282553,1.018256466443,0.826499111727754,1.018256466443,1.018256466443,1.05778659090161,"25/05/2020"
"86",87,93,0.810316586123376,0.0972412379630778,0.634269276835695,0.659013807758245,0.97800129317844,0.80543014863385,0.97800129317844,0.97800129317844,1.01355706995679,"26/05/2020"
"87",88,94,0.881673605663081,0.0991623602342184,0.700783237182312,0.726867395496734,1.0526331415221,0.87712709236848,1.0526331415221,1.0526331415221,1.08841594254825,"27/05/2020"
"88",89,95,0.981874906494938,0.101941152404048,0.793802894584816,0.821193234064987,1.15612606173274,0.977884939979062,1.15612606173274,1.15612606173274,1.19300353242488,"28/05/2020"
"89",90,96,1.16214534139584,0.10833570685512,0.959990844375755,0.990023150238518,1.34590905807928,1.15876752885005,1.34590905807928,1.34590905807928,1.38404399231271,"29/05/2020"
"90",91,97,0.902080342653555,0.093550047237689,0.72791801346887,0.754061449027428,1.0611394361785,0.898861064438714,1.0611394361785,1.0611394361785,1.0943299900224,"30/05/2020"
"91",92,98,0.908444244021167,0.0921316742017818,0.737300160455055,0.762732289841308,1.06527785865575,0.905150402974868,1.06527785865575,1.06527785865575,1.09856068014368,"31/05/2020"
"92",93,99,0.913335931976892,0.0918020064596365,0.742930936073378,0.768085628879128,1.06951802424058,0.910059317161374,1.06951802424058,1.06951802424058,1.10235416904214,"01/06/2020"
"93",94,100,0.535066394413827,0.06962067734127,0.407744527730931,0.426090832684083,0.654550100334453,0.531991600064158,0.654550100334453,0.654550100334453,0.679879916356532,"02/06/2020"
"94",95,101,0.758187135165549,0.098230582517541,0.594838898925483,0.617720287833853,0.92163473048357,0.749735789054236,0.92163473048357,0.92163473048357,0.973090040621684,"03/06/2020"
