,stateFIPS,countyFIPS,Life expectancy Under 1,Life expectancy 1-4,Life expectancy 5-14,Life expectancy 15-24,Life expectancy 25-34,Life expectancy 35-44,Life expectancy 45-54,Life expectancy 55-64,Life expectancy 65-74,Life expectancy 75-84,Life expectancy 85 and older
0,18,83,75.64,75.26,71.42000000000002,61.54,52.11999999999999,42.940000000000005,33.87,25.42,17.82,11.15,6.01
0,18,85,77.94736842105262,77.57368421052631,73.70526315789475,63.85263157894736,54.473684210526315,45.099999999999994,35.910526315789475,27.27894736842105,19.326315789473682,12.173684210526314,6.7894736842105265
0,18,87,79.21249999999999,78.775,74.875,65.0875,55.5375,45.975,36.574999999999996,27.6375,19.275000000000002,11.8125,6.625
0,18,89,75.17256637168141,74.98761061946902,71.09646017699114,61.23362831858407,51.927433628318575,42.8070796460177,33.842477876106194,25.453982300884952,18.16548672566372,11.807964601769909,6.848672566371682
0,18,91,75.55357142857143,75.41785714285713,71.55357142857143,61.68928571428571,52.38571428571428,43.278571428571425,34.285714285714285,25.878571428571433,18.19642857142857,11.785714285714288,6.3928571428571415
0,18,93,74.78,74.45,70.61999999999999,60.78000000000001,51.35,42.24999999999999,33.43,25.14,17.79,11.3,5.760000000000001
0,18,95,75.23055555555554,74.95,71.075,61.21944444444446,51.81111111111112,42.577777777777776,33.54166666666666,25.402777777777782,17.891666666666666,11.43888888888889,6.472222222222223
0,18,97,75.01435406698565,74.87942583732057,70.99856459330142,61.14449760765551,51.817703349282304,42.56124401913876,33.52200956937799,25.283732057416266,17.85837320574163,11.606698564593302,6.794736842105262
0,18,99,78.94166666666666,78.575,74.81666666666668,64.95,55.35,45.791666666666664,36.39166666666667,27.75833333333333,19.666666666666668,12.841666666666667,7.891666666666668
0,18,101,78.36666666666666,78.03333333333333,74.43333333333334,64.56666666666668,55.0,45.73333333333334,36.4,27.666666666666668,19.633333333333333,13.5,8.633333333333333
0,18,103,76.33,76.1,72.23999999999998,62.35,52.879999999999995,43.53,34.21,25.519999999999996,17.95,11.770000000000001,7.019999999999999
0,18,105,78.84347826086957,78.59130434782608,74.69130434782608,64.78260869565216,55.2695652173913,45.70434782608695,36.46086956521739,27.66521739130435,19.617391304347827,12.27391304347826,6.830434782608696
0,18,107,78.44444444444446,78.04444444444444,74.15555555555557,64.30000000000001,54.833333333333336,45.55555555555556,36.3111111111111,27.58888888888889,19.61111111111111,13.088888888888889,8.2
0,18,109,76.26923076923077,75.85384615384615,71.98461538461538,62.13846153846154,52.62307692307692,43.49230769230769,34.32307692307692,25.707692307692305,18.0,11.100000000000001,6.161538461538464
0,18,111,76.55000000000001,76.35,72.72500000000001,62.85,53.575,44.375,35.2,26.725,18.775,12.375,7.975
0,18,113,77.89999999999999,77.75,73.94,64.09,54.629999999999995,45.120000000000005,36.07,27.25,19.08,12.4,7.659999999999999
0,18,115,78.35,78.35,74.45,64.65,55.0,45.85,36.7,27.9,19.9,13.0,8.45
0,18,117,77.01666666666667,76.93333333333332,73.08333333333333,63.19999999999999,53.916666666666664,44.666666666666664,35.48333333333334,26.900000000000002,19.05,11.983333333333333,6.716666666666668
0,18,119,76.94,76.82000000000001,72.96,63.160000000000004,53.620000000000005,44.160000000000004,34.86,26.579999999999995,18.9,12.34,7.5
0,18,121,78.425,77.925,74.05,64.19999999999999,54.724999999999994,45.2,36.125,27.425,19.25,12.3,6.45
0,18,123,75.96,75.4,71.62,61.760000000000005,52.3,43.1,34.22,25.660000000000004,17.84,11.16,6.7
0,18,125,80.925,80.725,77.07499999999999,67.32499999999999,57.875,48.574999999999996,39.625,30.825,22.9,15.375,9.95
0,18,127,77.66071428571429,77.225,73.36428571428573,63.45714285714285,53.96428571428572,44.75714285714287,35.43928571428571,26.553571428571427,18.482142857142858,11.65714285714286,6.564285714285714
0,18,129,77.88571428571427,77.44285714285715,73.51428571428572,63.628571428571426,54.18571428571429,44.9,35.471428571428575,26.67142857142857,18.471428571428568,11.371428571428572,5.557142857142858
0,18,131,77.05,77.0,73.1,63.224999999999994,53.599999999999994,44.6,35.575,26.950000000000003,19.15,12.475,7.075
0,18,133,77.75714285714285,77.2,73.27142857142857,63.58571428571428,54.042857142857144,44.785714285714285,35.48571428571429,26.942857142857143,19.228571428571428,12.914285714285715,7.3999999999999995
0,18,135,78.4,77.89999999999999,74.04285714285713,64.18571428571428,54.8,45.642857142857146,36.542857142857144,28.157142857142855,20.3,13.614285714285716,9.057142857142859
0,18,137,78.21666666666665,78.05,74.21666666666665,64.36666666666666,54.85,45.400000000000006,36.050000000000004,27.183333333333337,19.083333333333332,11.916666666666666,6.183333333333334
0,18,139,77.74,77.61999999999999,73.8,63.98,54.58,45.220000000000006,35.82,27.360000000000003,19.78,13.52,8.7
0,18,141,76.45714285714286,76.26285714285716,72.38999999999999,62.50428571428571,53.06285714285714,43.71857142857142,34.59285714285714,26.2,18.550000000000004,12.142857142857142,6.999999999999999
0,18,143,73.47999999999999,73.38,69.61999999999999,59.85999999999999,50.760000000000005,42.1,33.46,25.360000000000003,18.82,12.620000000000001,8.580000000000002
0,18,145,77.64444444444445,77.33333333333333,73.47777777777779,63.611111111111114,54.26666666666667,44.94444444444444,35.82222222222222,27.011111111111113,18.95555555555556,12.322222222222221,7.6000000000000005
0,18,147,80.74,80.16,76.3,66.56,57.2,48.0,38.56,29.8,21.9,14.520000000000001,9.6
0,18,149,73.91428571428571,73.77142857142857,70.07142857142857,60.31428571428571,51.35714285714285,42.17142857142857,33.17142857142857,24.928571428571427,17.44285714285714,10.985714285714284,5.799999999999999
0,18,151,78.5625,78.375,74.4875,64.7375,55.3875,46.012499999999996,36.675,27.8875,19.8,12.625,6.487500000000001
0,18,153,77.92,77.36,73.52000000000001,63.67999999999999,54.44,45.260000000000005,36.480000000000004,28.18,20.42,13.8,8.559999999999999
0,18,155,75.4,74.8,70.89999999999999,61.03333333333333,51.56666666666666,42.43333333333334,33.46666666666667,24.933333333333337,17.166666666666668,10.833333333333334,5.966666666666668
0,18,157,78.4741935483871,78.18387096774192,74.30967741935484,64.4483870967742,54.89999999999999,45.50645161290323,36.29354838709677,27.722580645161297,19.79032258064516,12.909677419354841,7.787096774193548
0,18,159,77.95,78.3,74.575,64.65,55.275,45.87500000000001,36.5,27.675,19.575000000000003,12.25,8.149999999999999
0,18,161,77.94999999999999,77.45,73.55,63.8,54.4,45.3,35.849999999999994,27.200000000000003,18.95,12.649999999999999,7.1
0,18,163,75.38695652173912,75.25434782608696,71.37608695652175,61.543478260869556,52.054347826086975,42.70652173913044,33.63913043478261,25.426086956521747,18.05,11.776086956521738,7.071739130434781
0,18,165,77.42,76.88000000000001,72.97999999999999,63.220000000000006,53.779999999999994,44.32000000000001,35.18,26.74,18.96,12.440000000000001,7.9
0,18,167,74.74642857142858,74.48928571428571,70.63571428571429,60.73214285714285,51.21785714285714,41.989285714285714,32.885714285714286,24.724999999999998,17.389285714285716,11.264285714285714,6.653571428571429
0,18,169,76.5625,76.4,72.575,62.7625,53.4,44.1625,35.375,26.725,18.8625,11.899999999999999,6.675000000000001
0,18,171,80.85,80.25,76.3,66.44999999999999,57.099999999999994,47.5,37.95,29.0,20.35,12.95,6.9
0,18,173,79.33636363636363,78.9181818181818,75.02727272727273,65.2,55.61818181818182,46.172727272727265,36.68181818181818,27.781818181818185,19.40909090909091,12.309090909090912,6.736363636363635
0,18,175,74.98333333333333,74.55,70.71666666666668,60.93333333333333,51.599999999999994,42.56666666666667,33.43333333333333,25.533333333333335,18.116666666666664,11.683333333333332,7.616666666666667
0,18,177,76.08235294117648,75.8529411764706,71.98823529411763,62.07058823529411,52.60588235294118,43.51176470588235,34.400000000000006,26.041176470588237,18.60588235294118,12.335294117647058,7.358823529411765
0,18,179,80.24285714285713,79.85714285714286,76.0142857142857,66.15714285714286,57.01428571428571,47.5,38.142857142857146,29.4,21.35714285714286,14.514285714285714,10.071428571428571
0,18,181,78.625,78.375,74.5375,64.7,55.2625,45.9875,36.7375,28.1875,20.137500000000003,13.1625,7.675
0,18,183,80.62857142857142,80.2,76.31428571428572,66.42857142857143,56.91428571428572,47.48571428571429,38.128571428571426,29.114285714285717,21.028571428571432,13.928571428571429,9.285714285714286
0,19,1,78.13333333333333,77.63333333333333,73.83333333333333,63.93333333333334,54.800000000000004,45.56666666666666,36.23333333333333,27.133333333333336,18.900000000000002,11.9,6.5
0,19,3,78.1,77.6,73.65,64.7,55.150000000000006,45.9,36.55,27.85,20.75,14.3,9.25
0,19,5,79.88000000000001,79.32,75.4,65.8,56.46,47.279999999999994,37.959999999999994,29.139999999999997,20.86,13.76,8.46
0,19,7,76.86000000000001,76.42,72.75999999999999,62.85999999999999,53.46,44.18,35.0,26.82,19.160000000000004,12.36,6.76
0,19,9,77.50000000000001,77.00000000000001,73.10000000000001,63.166666666666664,54.26666666666667,44.9,36.06666666666667,27.366666666666664,19.26666666666667,12.633333333333333,6.666666666666667
0,19,11,80.77142857142857,80.47142857142856,76.64285714285714,66.87142857142857,57.57142857142857,48.24285714285714,39.1,29.942857142857147,21.771428571428572,14.671428571428573,8.67142857142857
0,19,13,77.95294117647057,77.67647058823529,73.80882352941175,63.9264705882353,54.46764705882353,45.00294117647059,35.78529411764706,27.294117647058822,19.44117647058824,12.805882352941175,7.602941176470588
0,19,15,80.45714285714287,80.10000000000001,76.18571428571428,66.32857142857144,56.785714285714285,47.6,38.22857142857142,29.34285714285715,21.285714285714285,14.657142857142857,10.299999999999999
0,19,17,81.0375,80.475,76.5875,66.7625,57.162499999999994,47.7125,38.325,29.175,20.7,13.537500000000001,7.625
0,19,19,79.06666666666668,78.81666666666668,74.95,65.05,55.666666666666664,46.21666666666667,36.76666666666666,27.8,19.900000000000002,13.166666666666666,8.299999999999999
0,19,21,80.11666666666666,79.75,75.83333333333334,65.91666666666667,56.31666666666666,46.916666666666664,37.76666666666667,28.966666666666665,20.65,13.450000000000001,8.933333333333334
0,19,23,79.54,79.11999999999999,75.22,65.4,55.94,46.6,37.12,28.439999999999998,20.240000000000002,12.74,6.580000000000001
0,19,25,78.725,78.675,75.025,65.45,56.425,47.074999999999996,37.575,28.474999999999998,20.150000000000002,13.175,7.65
0,19,27,80.13333333333334,79.56666666666666,75.66666666666666,65.8,56.166666666666664,46.949999999999996,37.5,28.566666666666666,20.466666666666665,13.383333333333335,8.433333333333334
0,19,29,77.62,77.12,73.3,63.519999999999996,54.239999999999995,45.36,36.38,28.22,20.1,13.940000000000001,9.52
0,19,31,82.17999999999999,81.6,77.7,67.8,58.46,48.74,39.220000000000006,30.24,21.94,14.579999999999998,8.94
0,19,33,80.41,79.92,75.98999999999998,66.09,56.69,47.24,37.989999999999995,29.27,21.21,14.330000000000002,9.93
0,19,35,80.05000000000001,79.6,75.8,66.175,56.849999999999994,47.35,38.35,29.45,21.15,13.774999999999999,8.725
0,19,37,81.275,80.775,76.95,67.05,57.625,48.099999999999994,38.8,29.550000000000004,21.4,14.5,9.950000000000001
0,19,39,78.03333333333333,77.56666666666666,73.63333333333334,63.76666666666667,54.63333333333333,45.03333333333334,35.733333333333334,27.03333333333333,18.8,11.899999999999999,6.733333333333333
0,19,41,80.05000000000001,79.4,75.55,65.675,56.35,46.900000000000006,37.575,28.799999999999997,20.799999999999997,14.024999999999999,9.15
0,19,43,79.69999999999999,79.33333333333333,75.48333333333333,65.61666666666666,56.28333333333334,46.916666666666664,37.699999999999996,28.733333333333334,20.250000000000004,12.966666666666667,7.233333333333333
0,19,45,77.90833333333335,77.41666666666667,73.54166666666667,63.67499999999999,54.050000000000004,44.6,35.375,26.90833333333333,19.241666666666664,12.600000000000001,8.008333333333333
0,19,47,78.38,77.82000000000001,73.88,64.03999999999999,54.620000000000005,45.14,35.8,27.0,19.06,12.2,5.92
0,19,49,81.52666666666664,81.02666666666667,77.10666666666665,67.24,57.693333333333335,48.086666666666666,38.573333333333345,29.446666666666665,21.02,13.606666666666664,8.360000000000001
0,19,51,80.5,79.85,75.95,66.05,56.45,47.099999999999994,37.55,28.65,20.45,13.8,8.9
0,19,53,78.73333333333333,78.16666666666667,74.26666666666667,64.36666666666666,54.833333333333336,45.699999999999996,36.76666666666667,28.266666666666666,20.333333333333332,13.933333333333332,10.333333333333334
0,19,55,78.69999999999999,78.1,74.19999999999999,64.275,54.95,45.60000000000001,36.075,27.1,18.8,11.45,6.2749999999999995
0,19,57,78.48181818181818,78.18181818181819,74.34545454545454,64.52727272727272,55.19090909090908,45.900000000000006,36.99999999999999,28.44545454545454,20.563636363636366,13.818181818181818,8.918181818181818
0,19,59,79.94,80.05999999999999,76.22,66.38,56.96,47.8,38.56,29.620000000000005,21.14,13.64,7.840000000000001
0,19,61,79.00769230769232,78.54230769230769,74.66153846153847,64.87307692307694,55.37692307692308,45.87692307692306,36.442307692307686,27.600000000000005,19.338461538461537,12.265384615384617,6.742307692307692
0,19,63,77.8,77.3,73.4,63.475,54.05,44.925,35.650000000000006,26.975,18.975,12.375,6.9
0,19,65,78.41428571428571,77.97142857142858,74.15714285714284,64.22857142857143,54.771428571428565,45.557142857142864,36.55714285714286,28.000000000000004,20.171428571428574,13.314285714285715,7.671428571428572
0,19,67,79.7,79.46,75.55999999999999,65.76,56.17999999999999,46.94,37.78,28.840000000000003,20.84,13.64,8.66
0,19,69,81.30000000000001,80.7,76.76666666666667,66.86666666666666,57.199999999999996,47.833333333333336,38.3,29.366666666666664,21.166666666666668,14.0,8.433333333333332
0,19,71,77.5,76.93333333333334,73.0,63.099999999999994,53.5,44.13333333333333,35.0,26.53333333333333,18.3,12.0,5.966666666666666
0,19,73,78.425,77.975,74.15,64.325,54.9,45.575,36.5,28.225,20.5,13.774999999999999,8.950000000000001
0,19,75,80.725,80.14999999999999,76.25,66.45,56.975,47.55,38.5,28.975,20.725,12.825,6.375
0,19,77,80.43333333333332,79.9,75.96666666666667,66.06666666666666,56.63333333333333,47.5,38.199999999999996,29.866666666666664,21.666666666666668,14.9,9.033333333333333
0,19,79,80.2,79.72,75.82000000000001,66.03999999999999,56.6,47.0,37.540000000000006,28.660000000000004,20.06,12.979999999999999,7.88
0,19,81,79.625,79.07499999999999,75.25,65.47500000000001,56.05,46.650000000000006,37.35,28.675,20.5,13.799999999999999,8.65
0,19,83,80.03333333333332,79.61666666666667,75.73333333333333,65.81666666666668,56.35,46.916666666666664,37.76666666666667,28.900000000000002,20.7,13.133333333333333,7.633333333333334
0,19,85,77.16,76.92,73.14,63.339999999999996,54.04,44.84,35.58,26.580000000000002,18.720000000000002,12.180000000000001,6.8
0,19,87,79.75999999999999,79.2,75.30000000000001,65.42,55.74000000000001,46.42,37.220000000000006,28.4,20.22,13.34,8.0
0,19,89,78.56666666666668,78.10000000000001,74.2,64.39999999999999,55.133333333333326,45.73333333333333,36.63333333333333,27.900000000000002,19.73333333333333,12.533333333333333,6.699999999999999
0,19,91,81.15,80.625,76.9,66.975,57.650000000000006,48.325,39.375,30.55,22.450000000000003,15.525,10.5
0,19,93,79.3,78.73333333333333,74.83333333333333,65.03333333333335,55.6,46.333333333333336,37.4,28.5,19.866666666666667,12.366666666666667,6.900000000000001
0,19,95,79.85,79.5,75.625,65.825,56.425,47.05,37.725,28.575,19.875,12.275000000000002,6.15
0,19,97,78.68333333333334,78.2,74.39999999999999,64.53333333333333,55.1,45.71666666666666,36.733333333333334,28.066666666666666,20.066666666666666,13.166666666666666,8.616666666666665
0,19,99,79.04444444444444,78.63333333333334,74.73333333333332,64.86666666666666,55.4,46.22222222222222,37.18888888888889,28.511111111111113,20.455555555555552,13.755555555555553,8.399999999999999
0,19,101,80.3,79.8,75.99999999999999,66.26666666666667,56.9,47.5,38.199999999999996,29.5,21.099999999999998,13.566666666666668,7.766666666666666
0,19,103,82.14210526315792,81.48947368421051,77.60000000000001,67.71578947368421,58.026315789473685,48.4,38.93684210526316,30.163157894736845,21.74736842105263,14.310526315789472,8.563157894736841
0,19,105,80.84,80.25999999999999,76.34,66.5,57.04,47.54,38.019999999999996,29.259999999999998,21.500000000000004,14.14,9.28
0,19,107,79.775,79.85,75.975,66.05,56.650000000000006,47.324999999999996,38.375,29.924999999999997,21.75,14.275,8.7
0,19,109,79.75,79.55,75.7,65.85000000000001,56.53333333333333,47.099999999999994,38.050000000000004,29.016666666666666,20.7,13.366666666666667,7.316666666666667
0,19,111,76.92727272727271,76.64545454545456,72.81818181818183,62.98181818181818,53.527272727272724,44.30909090909091,35.127272727272725,26.863636363636363,19.10909090909091,12.054545454545455,6.954545454545454
0,19,113,79.32954545454545,78.84772727272728,74.94772727272728,65.06590909090909,55.50909090909091,45.98636363636364,36.67727272727273,27.970454545454547,19.875,12.743181818181819,7.272727272727272
0,19,115,80.7,80.26666666666667,76.33333333333333,66.46666666666667,57.0,47.36666666666667,38.1,29.7,21.73333333333333,15.166666666666666,10.433333333333332
0,19,117,77.30000000000001,77.15,73.325,63.5,54.0,44.9,35.699999999999996,27.025,18.9,11.899999999999999,5.6
0,19,119,81.06666666666666,80.43333333333332,76.5,66.60000000000001,57.03333333333334,47.36666666666667,37.73333333333333,29.3,20.9,13.066666666666668,7.833333333333333
0,19,121,80.2,79.60000000000001,75.73333333333333,65.89999999999999,56.699999999999996,47.06666666666666,37.56666666666667,28.633333333333336,20.566666666666666,13.466666666666669,9.766666666666666
0,19,123,78.22857142857143,77.75714285714285,73.85714285714286,64.07142857142857,54.57142857142857,45.07142857142857,35.68571428571429,27.085714285714285,19.242857142857144,12.014285714285716,7.1571428571428575
0,19,125,78.67500000000001,78.1875,74.3125,64.3875,54.95,45.5625,36.1,27.2875,19.325000000000003,12.0,6.65
0,19,127,79.03999999999999,78.4,74.49999999999999,64.70000000000002,55.239999999999995,45.769999999999996,36.5,27.93,20.15,13.75,8.860000000000001
0,19,129,76.275,75.875,72.05000000000001,62.125,52.724999999999994,43.6,34.575,26.05,17.95,11.274999999999999,6.4750000000000005
0,19,131,81.10000000000001,80.66666666666667,76.73333333333333,66.86666666666667,57.53333333333333,48.03333333333334,38.7,29.299999999999997,21.066666666666666,13.933333333333332,7.8999999999999995
0,19,133,75.6,75.45,71.725,61.975,52.8,43.949999999999996,34.675,26.25,18.575000000000003,12.175,6.175000000000001
0,19,135,76.46666666666667,76.3,72.46666666666668,62.56666666666667,53.26666666666667,44.0,34.93333333333334,26.2,18.8,12.266666666666666,7.866666666666667
0,19,137,77.925,77.65,73.75,63.875,54.375,44.825,35.3,26.75,18.6,11.799999999999999,7.025
0,19,139,80.14999999999999,79.54,75.63000000000001,65.74000000000001,56.160000000000004,46.57000000000001,37.33,28.580000000000002,20.63,14.190000000000001,9.67
0,19,141,78.7,78.675,74.75,64.875,55.325,45.925,36.675000000000004,27.675,19.35,12.175,6.299999999999999
0,19,143,82.1,81.80000000000001,78.15,68.25,58.7,49.349999999999994,40.400000000000006,31.900000000000002,23.9,16.85,12.399999999999999
0,19,145,78.88333333333334,78.38333333333334,74.48333333333333,64.71666666666665,55.449999999999996,46.23333333333333,37.083333333333336,28.366666666666664,20.316666666666666,13.833333333333334,8.166666666666666
0,19,147,78.4,77.94999999999999,74.3,64.5,55.075,45.800000000000004,36.65,27.849999999999998,19.625,12.524999999999999,7.325
0,19,149,80.75,80.21666666666665,76.39999999999999,66.46666666666665,57.04999999999999,47.583333333333336,38.18333333333333,29.03333333333333,20.766666666666666,13.483333333333334,8.033333333333333
0,19,151,77.60000000000001,77.60000000000001,73.66666666666667,63.76666666666667,54.4,44.9,36.0,27.566666666666663,19.666666666666668,12.266666666666666,6.7
0,19,153,78.43260869565219,77.97282608695652,74.06195652173913,64.18260869565216,54.657608695652186,45.13478260869565,35.790217391304346,27.04782608695652,19.058695652173913,12.307608695652174,7.171739130434782
0,19,155,78.57333333333332,78.21666666666665,74.33999999999999,64.49,55.026666666666664,45.650000000000006,36.47333333333333,28.003333333333337,20.17,13.699999999999998,9.263333333333334
0,19,157,79.03999999999999,78.47999999999999,74.52,64.67999999999999,55.1,45.84,36.54,27.659999999999997,19.759999999999998,12.459999999999999,6.779999999999999
0,19,159,75.69999999999999,75.65,71.9,62.2,52.8,43.6,34.75,25.85,18.05,11.2,6.2
0,19,161,79.65,79.625,75.69999999999999,65.775,56.55,47.12500000000001,37.724999999999994,28.775,21.049999999999997,14.7,9.05
0,19,163,78.36808510638298,77.88936170212766,73.97021276595744,64.10425531914893,54.65531914893617,45.17021276595744,35.97872340425531,27.3404255319149,19.41276595744681,12.734042553191491,7.872340425531916
0,19,165,79.05000000000001,78.775,74.9,65.0,55.699999999999996,46.25,37.15,28.075000000000003,20.275,13.05,7.25
0,19,167,82.17142857142858,82.0,78.22857142857143,68.3142857142857,58.74285714285714,48.95714285714286,39.471428571428575,30.242857142857144,21.37142857142857,13.585714285714285,7.3
0,19,169,81.0923076923077,80.69999999999999,76.76923076923077,66.85384615384615,57.20769230769231,47.65384615384615,38.284615384615385,29.36923076923077,21.084615384615386,13.838461538461539,8.507692307692308
0,19,171,79.66666666666667,79.1,75.2,65.41666666666667,55.96666666666667,46.56666666666667,37.16666666666667,28.099999999999998,20.0,13.083333333333334,8.616666666666665
0,19,173,78.83333333333333,78.33333333333333,74.43333333333334,64.5,55.26666666666667,45.93333333333334,36.56666666666666,27.766666666666666,19.900000000000002,13.366666666666667,7.8
0,19,175,77.975,77.45,73.6,63.85,54.7,45.475,36.325,27.75,19.7,12.95,7.25
0,19,177,79.1,78.65,74.75,64.85,55.35,45.95,36.8,27.7,19.5,12.85,7.15
0,19,179,77.30909090909091,77.04545454545455,73.24545454545455,63.345454545454544,53.91818181818182,44.590909090909086,35.20909090909092,26.900000000000002,19.145454545454545,13.145454545454545,8.399999999999999
0,19,181,79.71666666666665,79.375,75.50833333333333,65.625,56.10833333333334,46.68333333333333,37.2,28.275000000000002,19.983333333333334,12.958333333333334,7.591666666666666
0,19,183,79.9,79.41999999999999,75.7,65.84,56.2,46.64,36.96,28.080000000000002,19.98,13.080000000000002,6.619999999999999
0,19,185,78.60000000000001,78.0,74.10000000000001,64.2,54.699999999999996,45.46666666666666,36.4,27.76666666666667,19.633333333333333,12.899999999999999,8.066666666666668
0,19,187,76.50833333333333,76.1,72.29166666666667,62.37499999999999,53.13333333333335,43.75,34.63333333333333,26.224999999999994,18.525000000000002,11.808333333333335,6.266666666666667
0,19,189,80.63333333333334,80.3,76.43333333333334,66.5,56.93333333333334,47.300000000000004,37.833333333333336,28.933333333333337,20.86666666666667,13.466666666666669,8.766666666666667
0,19,191,82.03999999999999,81.66,77.74000000000001,67.92,58.3,48.980000000000004,39.5,30.0,21.04,13.440000000000001,6.760000000000001
0,19,193,77.46799999999999,76.988,73.152,63.248000000000005,53.66,44.268,35.108,26.555999999999997,19.156,12.512000000000002,7.8
0,19,195,78.8,78.3,74.39999999999999,64.66666666666666,55.166666666666664,46.46666666666667,37.199999999999996,28.566666666666663,20.366666666666667,13.033333333333331,7.3999999999999995
0,19,197,79.14,78.75999999999999,74.97999999999999,65.1,55.760000000000005,46.67999999999999,37.5,29.0,20.58,13.4,8.06
0,20,1,75.96,75.54,71.72,61.82000000000001,52.3,43.16,33.9,26.22,18.700000000000003,12.52,7.720000000000001
0,20,3,79.75,79.25,75.55,65.75,56.099999999999994,46.35,37.5,28.85,20.6,13.35,7.25
0,20,5,76.95,76.675,72.75,62.875,53.425,44.375,35.0,26.75,19.099999999999998,12.75,7.4
0,20,7,76.35,75.8,71.9,62.0,53.35,43.95,35.05,26.450000000000003,17.9,11.2,5.05
0,20,9,78.4125,78.07499999999999,74.1375,64.3875,55.037499999999994,45.825,36.7,28.225,20.299999999999997,13.8625,9.0875
0,20,11,75.78,75.17999999999999,71.3,61.459999999999994,52.1,42.78000000000001,33.959999999999994,25.919999999999998,18.1,11.8,6.56
0,20,13,76.96666666666667,76.53333333333335,72.7,62.833333333333336,53.63333333333333,44.46666666666666,35.6,26.96666666666667,18.833333333333332,11.799999999999999,5.5
0,20,15,77.57692307692307,77.36923076923077,73.45384615384616,63.57692307692308,54.0076923076923,44.58461538461539,35.26923076923077,26.484615384615385,18.6,11.846153846153847,6.884615384615385
0,20,17,78.9,78.3,74.4,64.5,54.8,45.9,37.0,28.5,20.4,13.8,8.5
0,20,19,77.4,77.0,73.3,63.4,53.6,44.3,35.4,27.0,19.0,12.4,7.1
0,20,21,74.63333333333334,74.38333333333333,70.51666666666667,60.68333333333333,51.61666666666667,42.31666666666667,33.38333333333333,25.3,18.033333333333335,11.700000000000001,7.349999999999999
0,20,23,81.4,81.0,77.1,67.2,57.8,48.4,39.5,31.1,22.5,15.1,9.9
0,20,25,86.6,86.5,82.6,72.7,63.2,53.7,44.5,35.0,26.4,18.5,12.5
0,20,27,78.15,78.44999999999999,74.69999999999999,64.85,55.4,46.0,36.95,28.15,19.95,12.75,6.6
0,20,29,76.875,76.82499999999999,72.92500000000001,63.175,54.075,45.2,36.15,26.925000000000004,19.4,12.399999999999999,7.625
0,20,31,77.03333333333333,76.46666666666665,72.76666666666667,63.1,53.633333333333326,44.86666666666667,35.73333333333334,26.86666666666667,19.166666666666668,12.033333333333333,6.833333333333333
0,20,33,76.5,76.0,72.1,62.2,52.7,44.9,36.4,28.0,19.1,11.5,6.0
0,20,35,76.38181818181819,76.01818181818183,72.21818181818182,62.40909090909091,53.08181818181818,43.836363636363636,35.00000000000001,26.7,19.37272727272727,12.91818181818182,8.209090909090909
0,20,37,76.60909090909091,76.08181818181818,72.20909090909089,62.27272727272727,52.690909090909095,43.290909090909096,34.00000000000001,25.70909090909091,18.245454545454546,11.854545454545455,5.581818181818182
0,20,39,78.1,77.65,73.7,63.8,54.4,45.4,36.2,27.3,19.4,12.55,7.95
0,20,41,77.98333333333333,77.75,74.0,64.13333333333334,54.71666666666667,45.199999999999996,36.05,27.416666666666668,19.516666666666666,12.533333333333333,7.416666666666667
0,20,43,80.39999999999999,80.0,76.10000000000001,66.30000000000001,56.93333333333334,47.56666666666666,38.03333333333334,29.099999999999998,20.933333333333334,13.633333333333335,8.233333333333334
0,20,45,80.14500000000001,79.73,75.79500000000002,65.905,56.2,46.64,37.339999999999996,28.514999999999997,20.335,13.165000000000001,7.459999999999999
0,20,47,78.3,77.85,73.95,64.30000000000001,55.45,46.7,37.85,28.9,20.15,13.100000000000001,5.949999999999999
0,20,49,77.5,77.2,73.3,63.4,54.2,45.2,36.0,28.3,20.3,13.5,6.2
0,20,51,79.10000000000001,78.85000000000001,74.96666666666668,65.10000000000001,55.6,46.15,36.81666666666666,27.916666666666668,19.833333333333332,12.533333333333333,5.866666666666666
0,20,53,77.45,76.94999999999999,73.15,63.25,54.3,44.599999999999994,35.35,26.15,18.4,11.8,6.15
0,20,55,77.97999999999999,77.51,73.72,63.80999999999999,54.489999999999995,45.160000000000004,35.86,26.99,19.130000000000003,12.25,7.260000000000001
0,20,57,79.94285714285715,79.61428571428573,75.67142857142856,65.82857142857144,56.442857142857136,46.957142857142856,37.57142857142857,28.657142857142855,20.571428571428577,13.314285714285715,8.657142857142858
0,20,59,77.14,76.88000000000001,73.08,63.260000000000005,53.779999999999994,44.239999999999995,35.019999999999996,26.2,18.46,11.440000000000001,6.8
0,20,61,76.95714285714287,76.72857142857141,72.82857142857144,63.00000000000001,53.457142857142856,43.942857142857136,34.84285714285714,26.228571428571428,18.728571428571428,12.12857142857143,7.257142857142858
0,20,63,80.0,79.65,76.0,66.30000000000001,58.099999999999994,48.900000000000006,39.6,30.45,21.950000000000003,14.649999999999999,9.9
0,20,65,78.30000000000001,78.2,74.3,64.35,54.9,45.5,36.099999999999994,27.45,19.35,12.399999999999999,6.15
0,20,67,79.1,78.44999999999999,74.44999999999999,64.55000000000001,54.849999999999994,45.400000000000006,35.900000000000006,26.950000000000003,18.45,10.85,5.25
