,date,new_confirmed_cases,new_deaths,country
1535,2020-04-13,6,0.0,Västernorrland
1552,2020-04-14,5,1.0,Västernorrland
1576,2020-04-15,5,4.0,Västernorrland
1589,2020-04-16,3,0.0,Västernorrland
1616,2020-04-17,5,2.0,Västernorrland
1638,2020-04-18,2,0.0,Västernorrland
1659,2020-04-19,8,0.0,Västernorrland
1678,2020-04-20,2,2.0,Västernorrland
1702,2020-04-21,12,4.0,Västernorrland
1723,2020-04-22,4,2.0,Västernorrland
1745,2020-04-23,17,0.0,Västernorrland
1769,2020-04-24,16,3.0,Västernorrland
1788,2020-04-25,5,1.0,Västernorrland
1814,2020-04-26,11,0.0,Västernorrland
1836,2020-04-27,11,7.0,Västernorrland
1853,2020-04-28,4,2.0,Västernorrland
1879,2020-04-29,11,1.0,Västernorrland
1895,2020-04-30,2,1.0,Västernorrland
17,2020-02-04,0,0.0,Västmanland
38,2020-02-05,0,0.0,Västmanland
59,2020-02-06,0,0.0,Västmanland
80,2020-02-07,0,0.0,Västmanland
101,2020-02-08,0,0.0,Västmanland
122,2020-02-09,0,0.0,Västmanland
143,2020-02-10,0,0.0,Västmanland
164,2020-02-11,0,0.0,Västmanland
185,2020-02-12,0,0.0,Västmanland
206,2020-02-13,0,0.0,Västmanland
227,2020-02-14,0,0.0,Västmanland
248,2020-02-15,0,0.0,Västmanland
269,2020-02-16,0,0.0,Västmanland
290,2020-02-17,0,0.0,Västmanland
311,2020-02-18,0,0.0,Västmanland
332,2020-02-19,0,0.0,Västmanland
353,2020-02-20,0,0.0,Västmanland
374,2020-02-21,0,0.0,Västmanland
395,2020-02-22,0,0.0,Västmanland
416,2020-02-23,0,0.0,Västmanland
437,2020-02-24,0,0.0,Västmanland
458,2020-02-25,0,0.0,Västmanland
479,2020-02-26,0,0.0,Västmanland
500,2020-02-27,0,0.0,Västmanland
521,2020-02-28,0,0.0,Västmanland
542,2020-02-29,0,0.0,Västmanland
563,2020-03-01,0,0.0,Västmanland
584,2020-03-02,0,0.0,Västmanland
605,2020-03-03,0,0.0,Västmanland
626,2020-03-04,0,0.0,Västmanland
647,2020-03-05,0,0.0,Västmanland
668,2020-03-06,0,0.0,Västmanland
689,2020-03-07,0,0.0,Västmanland
710,2020-03-08,0,0.0,Västmanland
731,2020-03-09,0,0.0,Västmanland
752,2020-03-10,0,0.0,Västmanland
773,2020-03-11,0,0.0051813471502590676,Västmanland
794,2020-03-12,0,0.0,Västmanland
815,2020-03-13,5,0.0051813471502590676,Västmanland
836,2020-03-14,0,0.0051813471502590676,Västmanland
857,2020-03-15,0,0.010362694300518135,Västmanland
878,2020-03-16,7,0.010362694300518135,Västmanland
899,2020-03-17,6,0.0051813471502590676,Västmanland
920,2020-03-18,0,0.031088082901554404,Västmanland
941,2020-03-19,1,0.036269430051813475,Västmanland
962,2020-03-20,2,0.046632124352331605,Västmanland
983,2020-03-21,0,0.04145077720207254,Västmanland
1004,2020-03-22,0,0.06217616580310881,Västmanland
1025,2020-03-23,3,0.05699481865284974,Västmanland
1046,2020-03-24,4,0.10880829015544041,Västmanland
1067,2020-03-25,3,0.11398963730569948,Västmanland
1088,2020-03-26,5,0.16062176165803108,Västmanland
1109,2020-03-27,11,0.16580310880829016,Västmanland
1130,2020-03-28,3,0.18134715025906736,Västmanland
1151,2020-03-29,0,0.20207253886010365,Västmanland
1172,2020-03-30,23,0.2227979274611399,Västmanland
1193,2020-03-31,10,0.2538860103626943,Västmanland
1214,2020-04-01,11,0.2746113989637306,Västmanland
1293,2020-04-02,18,2.0,Västmanland
1311,2020-04-03,27,2.0,Västmanland
1335,2020-04-04,14,0.0,Västmanland
1344,2020-04-05,7,0.0,Västmanland
1364,2020-04-06,18,1.0,Västmanland
1386,2020-04-07,46,2.0,Västmanland
1427,2020-04-08,23,8.0,Västmanland
1434,2020-04-09,25,0.0,Västmanland
1468,2020-04-10,27,1.0,Västmanland
1478,2020-04-11,33,0.0,Västmanland
1506,2020-04-12,18,0.0,Västmanland
1536,2020-04-13,18,0.0,Västmanland
1553,2020-04-14,12,1.0,Västmanland
1577,2020-04-15,30,6.0,Västmanland
1588,2020-04-16,31,3.0,Västmanland
1617,2020-04-17,27,1.0,Västmanland
1639,2020-04-18,18,2.0,Västmanland
1660,2020-04-19,29,1.0,Västmanland
1686,2020-04-20,28,0.0,Västmanland
1703,2020-04-21,37,6.0,Västmanland
1728,2020-04-22,18,28.0,Västmanland
1744,2020-04-23,26,1.0,Västmanland
1768,2020-04-24,37,12.0,Västmanland
1789,2020-04-25,0,1.0,Västmanland
1810,2020-04-26,24,0.0,Västmanland
1832,2020-04-27,24,0.0,Västmanland
1856,2020-04-28,21,0.0,Västmanland
1875,2020-04-29,24,8.0,Västmanland
1894,2020-04-30,12,3.0,Västmanland
18,2020-02-04,0,0.0,Västra Götaland
39,2020-02-05,0,0.0,Västra Götaland
60,2020-02-06,0,0.0,Västra Götaland
81,2020-02-07,0,0.0,Västra Götaland
102,2020-02-08,0,0.0,Västra Götaland
123,2020-02-09,0,0.0,Västra Götaland
144,2020-02-10,0,0.0,Västra Götaland
165,2020-02-11,0,0.0,Västra Götaland
186,2020-02-12,0,0.0,Västra Götaland
207,2020-02-13,0,0.0,Västra Götaland
228,2020-02-14,0,0.0,Västra Götaland
249,2020-02-15,0,0.0,Västra Götaland
270,2020-02-16,0,0.0,Västra Götaland
291,2020-02-17,0,0.0,Västra Götaland
312,2020-02-18,0,0.0,Västra Götaland
333,2020-02-19,0,0.0,Västra Götaland
354,2020-02-20,0,0.0,Västra Götaland
375,2020-02-21,0,0.0,Västra Götaland
396,2020-02-22,0,0.0,Västra Götaland
417,2020-02-23,0,0.0,Västra Götaland
438,2020-02-24,0,0.0,Västra Götaland
459,2020-02-25,0,0.0,Västra Götaland
480,2020-02-26,1,0.0,Västra Götaland
501,2020-02-27,0,0.0,Västra Götaland
522,2020-02-28,3,0.0,Västra Götaland
543,2020-02-29,2,0.0,Västra Götaland
564,2020-03-01,0,0.0,Västra Götaland
585,2020-03-02,3,0.0,Västra Götaland
606,2020-03-03,2,0.0,Västra Götaland
627,2020-03-04,1,0.0,Västra Götaland
648,2020-03-05,1,0.0,Västra Götaland
669,2020-03-06,1,0.0,Västra Götaland
690,2020-03-07,5,0.0,Västra Götaland
711,2020-03-08,11,0.0,Västra Götaland
732,2020-03-09,15,0.0,Västra Götaland
753,2020-03-10,13,0.0,Västra Götaland
774,2020-03-11,57,0.023316062176165803,Västra Götaland
795,2020-03-12,19,0.0,Västra Götaland
816,2020-03-13,19,0.023316062176165803,Västra Götaland
837,2020-03-14,5,0.023316062176165803,Västra Götaland
858,2020-03-15,18,0.046632124352331605,Västra Götaland
879,2020-03-16,6,0.046632124352331605,Västra Götaland
900,2020-03-17,13,0.023316062176165803,Västra Götaland
921,2020-03-18,10,0.13989637305699482,Västra Götaland
942,2020-03-19,14,0.16321243523316062,Västra Götaland
963,2020-03-20,23,0.20984455958549222,Västra Götaland
984,2020-03-21,8,0.18652849740932642,Västra Götaland
1005,2020-03-22,4,0.27979274611398963,Västra Götaland
1026,2020-03-23,9,0.2564766839378238,Västra Götaland
1047,2020-03-24,10,0.48963730569948183,Västra Götaland
1068,2020-03-25,19,0.5129533678756476,Västra Götaland
1089,2020-03-26,20,0.7227979274611399,Västra Götaland
1110,2020-03-27,18,0.7461139896373057,Västra Götaland
1131,2020-03-28,25,0.8160621761658031,Västra Götaland
1152,2020-03-29,15,0.9093264248704662,Västra Götaland
1173,2020-03-30,27,1.0025906735751295,Västra Götaland
1194,2020-03-31,29,1.1424870466321244,Västra Götaland
1215,2020-04-01,29,1.2357512953367875,Västra Götaland
1294,2020-04-02,47,9.0,Västra Götaland
1310,2020-04-03,48,5.0,Västra Götaland
1336,2020-04-04,30,4.0,Västra Götaland
1343,2020-04-05,30,0.0,Västra Götaland
1380,2020-04-06,53,3.0,Västra Götaland
1404,2020-04-07,64,5.0,Västra Götaland
1428,2020-04-08,68,7.0,Västra Götaland
1433,2020-04-09,116,6.0,Västra Götaland
1469,2020-04-10,69,10.0,Västra Götaland
1477,2020-04-11,32,0.0,Västra Götaland
1503,2020-04-12,42,1.0,Västra Götaland
1537,2020-04-13,48,1.0,Västra Götaland
1554,2020-04-14,63,3.0,Västra Götaland
1562,2020-04-15,70,6.0,Västra Götaland
1587,2020-04-16,84,7.0,Västra Götaland
1618,2020-04-17,77,8.0,Västra Götaland
1640,2020-04-18,48,5.0,Västra Götaland
1661,2020-04-19,31,1.0,Västra Götaland
1677,2020-04-20,50,2.0,Västra Götaland
1704,2020-04-21,123,20.0,Västra Götaland
1721,2020-04-22,79,28.0,Västra Götaland
1747,2020-04-23,72,3.0,Västra Götaland
1765,2020-04-24,147,15.0,Västra Götaland
1787,2020-04-25,94,12.0,Västra Götaland
1811,2020-04-26,46,1.0,Västra Götaland
1831,2020-04-27,100,2.0,Västra Götaland
1855,2020-04-28,83,12.0,Västra Götaland
1876,2020-04-29,149,16.0,Västra Götaland
1892,2020-04-30,41,17.0,Västra Götaland
19,2020-02-04,0,0.0,Örebro
40,2020-02-05,0,0.0,Örebro
61,2020-02-06,0,0.0,Örebro
82,2020-02-07,0,0.0,Örebro
103,2020-02-08,0,0.0,Örebro
124,2020-02-09,0,0.0,Örebro
145,2020-02-10,0,0.0,Örebro
166,2020-02-11,0,0.0,Örebro
187,2020-02-12,0,0.0,Örebro
208,2020-02-13,0,0.0,Örebro
229,2020-02-14,0,0.0,Örebro
250,2020-02-15,0,0.0,Örebro
271,2020-02-16,0,0.0,Örebro
292,2020-02-17,0,0.0,Örebro
313,2020-02-18,0,0.0,Örebro
334,2020-02-19,0,0.0,Örebro
355,2020-02-20,0,0.0,Örebro
376,2020-02-21,0,0.0,Örebro
397,2020-02-22,0,0.0,Örebro
418,2020-02-23,0,0.0,Örebro
439,2020-02-24,0,0.0,Örebro
460,2020-02-25,0,0.0,Örebro
481,2020-02-26,0,0.0,Örebro
502,2020-02-27,0,0.0,Örebro
523,2020-02-28,0,0.0,Örebro
544,2020-02-29,0,0.0,Örebro
565,2020-03-01,0,0.0,Örebro
586,2020-03-02,0,0.0,Örebro
607,2020-03-03,0,0.0,Örebro
628,2020-03-04,1,0.0,Örebro
649,2020-03-05,0,0.0,Örebro
670,2020-03-06,0,0.0,Örebro
691,2020-03-07,1,0.0,Örebro
712,2020-03-08,2,0.0,Örebro
733,2020-03-09,0,0.0,Örebro
754,2020-03-10,0,0.0,Örebro
775,2020-03-11,0,0.0025906735751295338,Örebro
796,2020-03-12,3,0.0,Örebro
817,2020-03-13,2,0.0025906735751295338,Örebro
838,2020-03-14,0,0.0025906735751295338,Örebro
859,2020-03-15,0,0.0051813471502590676,Örebro
880,2020-03-16,0,0.0051813471502590676,Örebro
901,2020-03-17,16,0.0025906735751295338,Örebro
922,2020-03-18,3,0.015544041450777202,Örebro
943,2020-03-19,9,0.018134715025906738,Örebro
964,2020-03-20,5,0.023316062176165803,Örebro
985,2020-03-21,0,0.02072538860103627,Örebro
1006,2020-03-22,0,0.031088082901554404,Örebro
1027,2020-03-23,6,0.02849740932642487,Örebro
1048,2020-03-24,11,0.054404145077720206,Örebro
1069,2020-03-25,8,0.05699481865284974,Örebro
1090,2020-03-26,6,0.08031088082901554,Örebro
1111,2020-03-27,6,0.08290155440414508,Örebro
1132,2020-03-28,8,0.09067357512953368,Örebro
1153,2020-03-29,3,0.10103626943005183,Örebro
1174,2020-03-30,17,0.11139896373056996,Örebro
1195,2020-03-31,11,0.12694300518134716,Örebro
1216,2020-04-01,5,0.1373056994818653,Örebro
1295,2020-04-02,28,1.0,Örebro
1309,2020-04-03,20,0.0,Örebro
1337,2020-04-04,3,0.0,Örebro
1362,2020-04-05,0,0.0,Örebro
1381,2020-04-06,12,0.0,Örebro
1405,2020-04-07,73,0.0,Örebro
1426,2020-04-08,36,2.0,Örebro
1432,2020-04-09,10,1.0,Örebro
1471,2020-04-10,7,1.0,Örebro
1476,2020-04-11,13,0.0,Örebro
1502,2020-04-12,75,0.0,Örebro
1521,2020-04-13,21,0.0,Örebro
1555,2020-04-14,52,1.0,Örebro
1578,2020-04-15,30,1.0,Örebro
1586,2020-04-16,30,0.0,Örebro
1619,2020-04-17,32,1.0,Örebro
1641,2020-04-18,52,12.0,Örebro
1662,2020-04-19,6,0.0,Örebro
1676,2020-04-20,23,2.0,Örebro
1705,2020-04-21,64,12.0,Örebro
1720,2020-04-22,27,5.0,Örebro
1748,2020-04-23,38,5.0,Örebro
1766,2020-04-24,41,4.0,Örebro
1791,2020-04-25,37,4.0,Örebro
1809,2020-04-26,17,0.0,Örebro
1834,2020-04-27,18,3.0,Örebro
1854,2020-04-28,74,3.0,Örebro
1874,2020-04-29,34,3.0,Örebro
1910,2020-04-30,17,0.0,Örebro
20,2020-02-04,0,0.0,Östergötland
41,2020-02-05,0,0.0,Östergötland
62,2020-02-06,0,0.0,Östergötland
83,2020-02-07,0,0.0,Östergötland
104,2020-02-08,0,0.0,Östergötland
125,2020-02-09,0,0.0,Östergötland
146,2020-02-10,0,0.0,Östergötland
167,2020-02-11,0,0.0,Östergötland
188,2020-02-12,0,0.0,Östergötland
209,2020-02-13,0,0.0,Östergötland
230,2020-02-14,0,0.0,Östergötland
251,2020-02-15,0,0.0,Östergötland
272,2020-02-16,0,0.0,Östergötland
293,2020-02-17,0,0.0,Östergötland
314,2020-02-18,0,0.0,Östergötland
335,2020-02-19,0,0.0,Östergötland
356,2020-02-20,0,0.0,Östergötland
377,2020-02-21,0,0.0,Östergötland
398,2020-02-22,0,0.0,Östergötland
419,2020-02-23,0,0.0,Östergötland
440,2020-02-24,0,0.0,Östergötland
461,2020-02-25,0,0.0,Östergötland
482,2020-02-26,0,0.0,Östergötland
503,2020-02-27,0,0.0,Östergötland
524,2020-02-28,0,0.0,Östergötland
545,2020-02-29,0,0.0,Östergötland
566,2020-03-01,0,0.0,Östergötland
587,2020-03-02,0,0.0,Östergötland
608,2020-03-03,0,0.0,Östergötland
629,2020-03-04,0,0.0,Östergötland
650,2020-03-05,0,0.0,Östergötland
671,2020-03-06,0,0.0,Östergötland
692,2020-03-07,0,0.0,Östergötland
713,2020-03-08,0,0.0,Östergötland
734,2020-03-09,0,0.0,Östergötland
755,2020-03-10,0,0.0,Östergötland
776,2020-03-11,0,0.02072538860103627,Östergötland
797,2020-03-12,1,0.0,Östergötland
818,2020-03-13,10,0.02072538860103627,Östergötland
839,2020-03-14,7,0.02072538860103627,Östergötland
860,2020-03-15,9,0.04145077720207254,Östergötland
881,2020-03-16,8,0.04145077720207254,Östergötland
902,2020-03-17,13,0.02072538860103627,Östergötland
923,2020-03-18,28,0.12435233160621761,Östergötland
944,2020-03-19,28,0.1450777202072539,Östergötland
965,2020-03-20,22,0.18652849740932642,Östergötland
986,2020-03-21,12,0.16580310880829016,Östergötland
1007,2020-03-22,13,0.24870466321243523,Östergötland
1028,2020-03-23,18,0.22797927461139897,Östergötland
1049,2020-03-24,30,0.43523316062176165,Östergötland
1070,2020-03-25,11,0.45595854922279794,Östergötland
1091,2020-03-26,29,0.6424870466321243,Östergötland
1112,2020-03-27,33,0.6632124352331606,Östergötland
1133,2020-03-28,42,0.7253886010362695,Östergötland
1154,2020-03-29,40,0.8082901554404146,Östergötland
1175,2020-03-30,27,0.8911917098445596,Östergötland
1196,2020-03-31,47,1.0155440414507773,Östergötland
1217,2020-04-01,63,1.0984455958549224,Östergötland
1296,2020-04-02,70,8.0,Östergötland
1308,2020-04-03,28,2.0,Östergötland
1338,2020-04-04,58,2.0,Östergötland
1342,2020-04-05,41,0.0,Östergötland
1382,2020-04-06,39,5.0,Östergötland
1406,2020-04-07,57,0.0,Östergötland
1425,2020-04-08,57,10.0,Östergötland
1431,2020-04-09,54,0.0,Östergötland
1472,2020-04-10,31,5.0,Östergötland
1475,2020-04-11,26,0.0,Östergötland
1501,2020-04-12,22,2.0,Östergötland
1529,2020-04-13,31,0.0,Östergötland
1541,2020-04-14,23,1.0,Östergötland
1563,2020-04-15,31,14.0,Östergötland
1585,2020-04-16,19,7.0,Östergötland
1620,2020-04-17,29,2.0,Östergötland
1642,2020-04-18,52,0.0,Östergötland
1663,2020-04-19,16,0.0,Östergötland
1675,2020-04-20,24,0.0,Östergötland
1706,2020-04-21,35,6.0,Östergötland
1719,2020-04-22,29,16.0,Östergötland
1749,2020-04-23,29,1.0,Östergötland
1772,2020-04-24,33,9.0,Östergötland
1792,2020-04-25,30,1.0,Östergötland
1813,2020-04-26,6,0.0,Östergötland
1835,2020-04-27,13,0.0,Östergötland
1851,2020-04-28,34,1.0,Östergötland
1878,2020-04-29,19,9.0,Östergötland
1913,2020-04-30,13,1.0,Östergötland
