,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
"lp0[23,4]",-1.6260955753108357,0.004609435556064016,0.27812634566091593,-2.3232751148139963,-1.7659185453173891,-1.5743459384053082,-1.4333373505976512,-1.2409303467613353,3640.732444915368,1.0011093932776252
"lp0[24,4]",-1.875281602283044,0.006322650247632608,0.38185173619341173,-2.8332491071808734,-2.0638730284843168,-1.802480071957774,-1.6100287872245276,-1.3499270642140893,3647.465747808673,1.001087422318816
"lp0[25,4]",-2.2336007539675533,0.008836603965356852,0.5340972787698623,-3.5635414436933273,-2.4951846290701916,-2.1301650056413917,-1.8612639964727702,-1.5061408191519141,3653.17054741953,1.001065253956899
"lp0[26,4]",-1.9949591146085204,0.009412650209107887,0.5727878485058011,-3.456586805312703,-2.2314193047403745,-1.854813986420472,-1.6053088225516476,-1.319206132770816,3703.085609122457,1.00095558128314
"lp0[27,4]",-2.6097902695379576,0.014878099558635775,0.9039952693815533,-4.908096700185542,-3.004415196553824,-2.398355348333731,-1.9889725801468638,-1.5069423876661048,3691.793446998171,1.0009689774186852
"lp0[28,4]",-4.808665770666289,0.026453442783971003,1.5985237709044509,-8.734510033768299,-5.610855184134936,-4.498658621733815,-3.6795954668989435,-2.6193037555085557,3651.5209364246393,1.0010238124656714
"lp0[29,4]",-4.010038850796937,0.029646502651193816,1.8029532762418814,-8.629832092687948,-4.820133210705647,-3.557020548336845,-2.726340149490351,-1.8933177643372112,3698.469220049022,1.000937579603664
"lp0[30,4]",-7.145742639007109,0.04901265095777665,2.960150198024738,-14.243144978466317,-8.741894247928517,-6.598004765382482,-4.995405308284171,-3.0035376643990492,3647.6327773201297,1.0009981296292532
"lp0[31,4]",-12.3698782162147,0.07051742200789458,4.24341157556152,-22.165987510222337,-14.874101308755417,-11.810165715241602,-9.313302679812992,-5.8237402757359185,3621.0744972069124,1.0009831592436809
"lp0[32,4]",-12.877056854989142,0.08546756230617092,5.150419478523916,-24.629191341718602,-15.934774034338165,-12.23367501736015,-9.137703703937486,-4.9409006513298745,3631.4709062331362,1.0009458913344071
"lp0[33,4]",-19.95909500554098,0.11069329765927834,6.661754541008427,-34.77092642887364,-24.049538995608685,-19.319027868876873,-15.19192291449545,-8.954524488870991,3621.884542729197,1.0008742095904746
